Date_x,open_x,high_x,low_x,close_x,volume_x,open,high,low,close,volume,High-Low,High-Close,Low-Close,True Range,ATR,+DM,-DM,Smoothed+DM,Smoothed-DM,+DI,-DI,DX,ADX,OBV,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,positive,neutral,negative,score
1999-11-01,29.56,31.31,29.5,30.38,2423500,29.56,31.31,29.5,30.38,2423500,1.8099999999999987,,,1.8099999999999987,1.8099999999999987,0.0,,0.0,,0.0,,,,-2423500,50.0,30.38,30.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-02,30.63,30.63,27.69,29.13,2252400,30.63,30.63,27.69,29.13,2252400,2.9399999999999977,0.25,2.6899999999999977,2.9399999999999977,1.890714285714284,0.0,1.8099999999999987,0.0,1.8099999999999987,0.0,95.73101624480545,100.0,100.0,-4675900,0.0,30.18769230769231,30.287407407407407,-0.0997150997150981,-0.0199430199430196,-0.0797720797720785,0.0,0.0,0.0,0.0
1999-11-03,29.31,29.75,28.44,29.0,1124600,29.31,29.75,28.44,29.0,1124600,1.3099999999999987,0.620000000000001,0.6899999999999977,1.3099999999999987,1.8492346938775492,0.0,0.0,0.0,1.6807142857142845,0.0,90.8870188991585,100.0,100.0,-5800500,0.0,30.004970414201185,30.1920438957476,-0.1870734815464168,-0.053369112263699,-0.1337043692827177,0.0,0.0,0.0,0.0
1999-11-04,29.19,30.38,29.19,30.25,2012600,29.19,30.38,29.19,30.25,2012600,1.1899999999999975,1.379999999999999,0.1900000000000012,1.379999999999999,1.815717930029153,0.629999999999999,0.0,0.0449999999999999,1.5606632653061214,2.4783585190061657,85.95295775269804,94.39483969368628,99.59963140669188,-3787900,47.52851711026618,30.042667273554844,30.196336940507035,-0.1536696669521902,-0.0734292232013973,-0.0802404437507929,0.0,0.0,0.0,0.0
1999-11-05,31.31,32.25,30.88,31.94,2606300,31.31,32.25,30.88,31.94,2606300,1.370000000000001,2.0,0.629999999999999,2.0,1.8288809350270707,1.870000000000001,0.0,0.1753571428571428,1.4491873177842556,9.58822083486519,79.23901933850084,78.41153048062363,98.08619562625844,-1181600,68.05555555555559,30.33456461608487,30.32549716713614,0.009067448948727,-0.0569298887713724,0.0659973377200994,0.0,0.0,0.0,0.0
1999-11-08,31.88,31.88,30.75,31.0,2249900,31.88,31.88,30.75,31.0,2249900,1.129999999999999,0.0600000000000022,1.1900000000000013,1.1900000000000013,1.7832465825251371,0.0,0.129999999999999,0.1628316326530612,1.3549596522282372,9.131189945839466,75.98274212361414,78.54360684831634,96.690296427834,-3431500,55.89353612167301,30.436939290533356,30.375460339940872,0.0614789505924804,-0.0332481208986018,0.0947270714910823,0.0,0.0,0.0,0.0
1999-11-09,31.06,31.44,30.63,31.06,2025800,31.06,31.44,30.63,31.06,2025800,0.8100000000000023,0.4400000000000013,0.370000000000001,0.8100000000000023,1.713728969487628,0.0,0.120000000000001,0.1512008017492711,1.2667482484976489,8.822912166471534,73.91765390278617,78.67330963366543,95.40336879967911,-1405700,56.39097744360903,30.53279478429745,30.42616698142673,0.1066278028707188,-0.0052729361447377,0.1119007390154565,0.0,0.0,0.0,0.0
1999-11-10,31.5,32.0,31.06,31.88,1404200,31.5,32.0,31.06,31.88,1404200,0.9400000000000012,0.9400000000000012,0.0,0.9400000000000012,1.658462614524226,0.5599999999999987,0.0,0.1804007444814659,1.1762662307478169,10.877588852566248,70.92509776503223,73.40530170258218,93.83207829274365,-1500,62.214983713355046,30.740057125174765,30.533858316135863,0.2061988090389022,0.0370214128919902,0.1691773961469119,0.0,0.0,0.0,0.0
1999-11-11,32.94,33.88,31.5,32.81,3613700,32.94,33.88,31.5,32.81,3613700,2.3800000000000026,2.000000000000004,0.379999999999999,2.3800000000000026,1.7100009992010672,1.8800000000000023,0.0,0.3018006913042186,1.09224721426583,17.64915292126867,63.8740687740031,56.70153226465951,91.17989643359476,3612200,67.18528995756719,31.05850987514788,30.702461403829503,0.3560484713183776,0.1008268245772677,0.2552216467411098,0.0,0.0,0.0,0.0
1999-11-12,33.88,34.0,31.0,33.75,2361100,33.88,34.0,31.0,33.75,2361100,3.0,1.1899999999999975,1.8100000000000025,3.0,1.80214378497242,0.0,0.5,0.280243499068203,1.0499438418182707,15.550562691227876,58.260825277842045,57.86405561769352,88.80019351817324,5973300,71.03620474406992,31.472585278971284,30.92820500354584,0.5443802754254463,0.1895375147469034,0.3548427606785428,0.0,0.0,0.0,0.0
