Date_x,open_x,high_x,low_x,close_x,volume_x,Date_y,Revenue,Net Income,Total Assets,Total Liabilities,Total Equity,Total Debt,Operating Cash Flow,Capital Expenditures,Free Cash Flow,Profit Margin (%),ROE (%),ROA (%),Debt/Equity,FCF Margin (%),Fiscal End Date,Estimated EPS,Actual EPS,Target,open_y,high_y,low_y,close_y,volume_y,High-Low,High-Close,Low-Close,True Range,ATR,+DM,-DM,Smoothed+DM,Smoothed-DM,+DI,-DI,DX,ADX,OBV,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram
2017-09-29,153.21,154.13,152.0,154.12,25856530,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,153.21,154.13,152.0,154.12,25856530,2.1299999999999955,0.8499999999999943,1.2800000000000011,2.1299999999999955,2.604418585751611,0.0,0.6999999999999886,0.4871673265220966,0.7649962454560959,18.705415833972197,29.373014370319627,22.1879094034879,18.091566947998057,-4378326247,31.30699088145893,155.07015268582597,156.57193399951427,-1.5017813136882978,-0.8252652413895784,-0.6765160722987195
2017-10-02,154.26,154.45,152.72,153.81,18524860,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,154.26,154.45,152.72,153.81,18524860,1.7299999999999898,0.3299999999999841,1.4000000000000057,1.7299999999999898,2.541960115340781,0.3199999999999932,0.0,0.4752268031990892,0.7103536564949462,18.695289526027015,27.945114174213337,19.8322139483082,18.21589887659164,-4396851107,31.83925811437396,154.87628304185276,156.36734629584654,-1.4910632539937865,-0.95842484391042,-0.5326384100833664
2017-10-03,154.01,155.09,153.91,154.48,16146388,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,154.01,155.09,153.91,154.48,16146388,1.1800000000000068,1.2800000000000011,0.0999999999999943,1.2800000000000011,2.451820107102154,0.6400000000000148,0.0,0.4869963172562982,0.65961410960245,19.862644728527293,26.903038591279792,15.054615613347872,17.990092929217084,-4380704719,36.3010068892421,154.81531642002926,156.22754286652457,-1.4122264464953105,-1.0491851644273982,-0.3630412820679123
2017-10-04,153.63,153.86,152.46,153.48,19844177,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,153.63,153.86,152.46,153.48,19844177,1.4000000000000057,0.6199999999999761,2.019999999999982,2.019999999999982,2.420975813737713,0.0,1.4499999999999886,0.4522108660237055,0.7160702446308457,18.678867564791695,29.57775292787061,22.585264471091897,18.31831946792243,-4400548896,37.02702702702696,154.6098831246401,156.02402117270793,-1.414138048067798,-1.1221757411554782,-0.2919623069123198
2017-10-05,154.18,155.44,154.05,155.39,21032800,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,154.18,155.44,154.05,155.39,21032800,1.3899999999999864,1.960000000000008,0.5700000000000216,1.960000000000008,2.3880489698993057,1.579999999999984,0.0,0.5327672327362969,0.6649223700143567,22.30972812750827,27.843749370114207,11.034172541412063,17.798023258885976,-4379516096,38.06485911749064,154.72990110546473,155.97705664139625,-1.2471555359315118,-1.147171700110685,-0.0999838358208269
2017-10-06,154.97,155.49,154.56,155.3,16423749,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,154.97,155.49,154.56,155.3,16423749,0.9300000000000068,0.1000000000000227,0.8299999999999841,0.9300000000000068,2.283902614906499,0.0500000000000113,0.0,0.4982838589694193,0.6174279150133313,21.817211282006376,27.033898511413028,10.678748653749883,17.2895036442334,-4395939845,40.474844544940666,154.8176086277009,155.92690429758912,-1.1092956698881835,-1.139596494066185,0.0303008241780011
2017-10-09,155.81,156.73,155.485,155.84,16200129,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,155.81,156.73,155.485,155.84,16200129,1.244999999999976,1.4299999999999784,0.1850000000000022,1.4299999999999784,2.2229095709846045,1.239999999999981,0.0,0.5512635833287451,0.5733259210838076,24.799190687931187,25.79168890032092,1.9618125252366736,16.19466856430506,-4379739716,42.04733076499724,154.97489960805464,155.92046694221216,-0.9455673341575164,-1.1007906620844512,0.1552233279269348
2017-10-10,156.055,158.0,155.1,155.9,15456331,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,156.055,158.0,155.1,155.9,15456331,2.9000000000000057,2.1599999999999966,0.7400000000000091,2.9000000000000057,2.2712731730571334,1.2700000000000102,0.0,0.602601898805264,0.5323740695778214,26.531458476840193,23.4394557155468,6.187604952331363,15.47987830630694,-4364283385,49.45407835581249,155.11722274527702,155.91895087241866,-0.8017281271416437,-1.04097815509589,0.2392500279542462
2017-10-11,155.97,156.98,155.75,156.55,16607693,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,155.97,156.98,155.75,156.55,16607693,1.2299999999999898,1.079999999999984,0.1500000000000056,1.2299999999999898,2.1968965178387663,0.0,0.0,0.5595589060334595,0.4943473503222627,25.470426189392615,22.5020771942679,6.187604952331373,14.816144495308686,-4347675692,61.66912850812425,155.3376500152344,155.9656952522395,-0.6280452370050966,-0.9583915714777312,0.3303463344726346
2017-10-12,156.35,157.37,155.7299,156.0,16045720,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,156.35,157.37,155.7299,156.0,16045720,1.640100000000018,0.8199999999999932,0.8201000000000249,1.640100000000018,2.1571253379931417,0.3900000000000148,0.0,0.5474475556024991,0.459036825299244,25.378569615792983,21.280025653321747,8.784113492555644,14.385285137969184,-4363721412,66.32247815726784,155.43955001289063,155.9682363446662,-0.5286863317755603,-0.8724505235372971,0.3437641917617368
2017-10-13,156.73,157.28,156.41,156.99,16287608,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,156.73,157.28,156.41,156.99,16287608,0.8700000000000045,1.2800000000000011,0.4099999999999966,1.2800000000000011,2.094473528136489,0.0,0.0,0.5083441587737492,0.4262484806350123,24.270736867514245,20.351103745591733,8.784113492555635,13.985201449011074,-4347433804,76.30718954248375,155.67808078013823,156.0439225413576,-0.3658417612193716,-0.771128771073712,0.4052870098543404
2017-10-16,157.9,160.0,157.65,159.88,23894630,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,157.9,160.0,157.65,159.88,23894630,2.3499999999999943,3.009999999999991,0.6599999999999966,3.009999999999991,2.159868276126739,2.719999999999999,0.0,0.6663195760041956,0.3958021605896543,30.85000985333684,18.32529163766601,25.46953010133016,14.805510638462437,-4323539174,76.87400318979277,156.3245298908862,156.32807642718296,-0.003546536296767,-0.6176123241183231,0.6140657878215561
2017-10-17,159.78,160.87,159.23,160.47,18816438,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,159.78,160.87,159.23,160.47,18816438,1.6400000000000148,0.9900000000000092,0.6500000000000057,1.6400000000000148,2.122734827831973,0.8700000000000045,0.0,0.680868177718182,0.3675305776903932,32.07504624652424,17.314012700576722,29.887254101677836,15.882778028692108,-4304722736,75.91362126245859,156.96229452305755,156.63488558072495,0.3274089423325961,-0.4286080708281393,0.7560170131607353
2017-10-18,160.42,160.71,159.6,159.76,16158659,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,160.42,160.71,159.6,159.76,16158659,1.1100000000000136,0.2400000000000091,0.8700000000000045,1.1100000000000136,2.050396625843976,0.0,0.0,0.6322347364525975,0.3412783935696509,30.83475306600057,16.64450620275359,29.88725410167783,16.883097748191087,-4320881395,77.45762711864407,157.39271075027946,156.86637553770828,0.5263352125711833,-0.2376194141482747,0.7639546267194581
2017-10-19,156.75,157.08,155.02,155.98,42111326,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,156.75,157.08,155.02,155.98,42111326,2.0600000000000023,2.6799999999999784,4.739999999999981,4.739999999999981,2.242511152569405,0.0,4.579999999999984,0.5870751124202691,0.644044222600389,26.17936199548507,28.71977790890634,4.627423886504381,16.00769247235632,-4362992721,56.3093622795115,157.17537063485184,156.80071809047064,0.3746525443812061,-0.1151650224423786,0.4898175668235847
2017-10-20,156.61,157.75,155.96,156.25,23612246,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,156.61,157.75,155.96,156.25,23612246,1.789999999999992,1.7700000000000102,0.0199999999999818,1.789999999999992,2.2101889273858757,0.6699999999999875,0.0,0.5929983186759633,0.5980410638432183,26.830209459846415,27.05836846945739,0.4233902960109542,14.894528031188797,-4339380475,58.29931972789115,157.03300592179772,156.7599241578432,0.2730817639545364,-0.0375156651629956,0.310597429117532
2017-10-23,156.89,157.69,155.5,156.17,21654461,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,156.89,157.69,155.5,156.17,21654461,2.1899999999999977,1.4399999999999975,0.75,2.1899999999999977,2.2087468611440273,0.0,0.4600000000000079,0.5506412959133945,0.5881809878544176,24.930031847478805,26.629624163892075,3.2963608524433226,14.066087518421265,-4361034936,55.98866052445074,156.9002357799827,156.71622607207703,0.184009707905659,0.0067894094507353,0.1772202984549237
2017-10-24,156.29,157.42,156.2,157.1,17137731,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,156.29,157.42,156.2,157.1,17137731,1.2199999999999989,1.25,0.0300000000000011,1.25,2.1402649424908824,0.0,0.0,0.5113097747767235,0.5461680601505307,23.89002242786125,25.518712627927716,3.2963608524433177,13.296821327994268,-4343897205,62.89173789173789,156.93096873690843,156.7446537704417,0.1863149664667389,0.042694520853936,0.1436204456128029
2017-10-25,156.91,157.55,155.27,156.41,20126554,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,156.91,157.55,155.27,156.41,20126554,2.280000000000001,0.450000000000017,1.829999999999984,2.280000000000001,2.150246018027248,0.0,0.9299999999999784,0.4747876480069575,0.573584627282634,22.080619800080058,26.675302382788345,9.42384509819147,13.02018016872264,-4364023759,53.978159126365085,156.850819700461,156.71986460226083,0.130955098200161,0.060346636323181,0.07060846187698
2017-10-26,157.23,157.8295,156.78,157.41,16751691,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,157.23,157.8295,156.78,157.41,16751691,1.0494999999999948,1.419499999999999,0.3700000000000045,1.419499999999999,2.0980498738824447,0.2794999999999845,0.0,0.4608385302921737,0.5326142967624459,21.965089392245535,25.38615994751556,7.224879180531631,12.606230098137567,-4347272068,57.68390386016015,156.9368474388516,156.77098574283409,0.1658616960175152,0.0814496482620478,0.0844120477554673
2017-10-27,159.29,163.6,158.7,163.05,43904150,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,159.29,163.6,158.7,163.05,43904150,4.900000000000006,6.189999999999998,1.289999999999992,6.189999999999998,2.390332025747984,5.770499999999998,0.0,0.8401000638427326,0.4945704184222712,35.14574773685877,20.690448569273965,25.88876056014066,13.554982273994932,-4303367918,69.14498141263935,157.87733244825904,157.23609791003156,0.6412345382274793,0.1934066262551342,0.4478279119723451
2017-10-30,163.89,168.07,163.72,166.72,43923292,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,163.89,168.07,163.72,166.72,43923292,4.349999999999994,5.019999999999982,0.6699999999999875,5.019999999999982,2.5781654524802695,4.469999999999999,0.0,1.0993786307111089,0.4592439599635375,42.64189599055697,17.81281955825339,41.070537189538015,15.520379053676582,-4259444626,74.10873440285198,159.23774284083456,157.93860917595515,1.299133664879406,0.4145520339799886,0.8845816308994174
2017-10-31,167.9,169.6499,166.94,169.04,35474672,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,0,167.9,169.6499,166.94,169.04,35474672,2.7099000000000046,2.9299000000000035,0.2199999999999988,2.9299000000000035,2.6032893487316793,1.5799000000000092,0.0,1.133701585660316,0.4264408199661419,43.54881205243876,16.38084603134506,45.33309030916196,17.649858429068395,-4223969954,75.90211530485267,160.7457824037831,158.7609344221807,1.9848479816023996,0.7286112235044708,1.2562367580979288
2017-11-01,169.87,169.94,165.61,166.89,33100847,2017-06-30,45408000000.0,8717000000.0,345173000000.0,212748000000.0,132425000000.0,0.0,8672000000.0,2277000000.0,10949000000.0,19.197057787174067,6.582593921087408,2.525400306512966,0.0,24.11249119097956,2017-06-30,0.57,0.58,1,169.87,169.94,165.61,166.89,33100847,4.329999999999984,0.9000000000000057,3.4299999999999784,4.329999999999984,2.7266258238222725,0.0,1.329999999999984,1.0527229009702936,0.4909807613971307,38.60899767664316,18.00689911712411,36.38924706000081,18.988386188420712,-4257070801,71.1785297549591,161.69104664935492,159.3630874279451,2.3279592214098273,1.0484808230855422,1.279478398324285
2017-11-02,167.64,168.5,165.28,168.11,32710040,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,167.64,168.5,165.28,168.11,32710040,3.219999999999999,1.6100000000000136,1.6099999999999852,3.219999999999999,2.761866836406396,0.0,0.3300000000000125,0.977528408043844,0.4794821355830508,35.3937559609411,17.360798473793515,34.18275005896806,20.07369789345981,-4224360761,71.43407864302232,162.67857793406955,160.01100687772694,2.6675710563426094,1.3722988697369558,1.2952721866056536
2017-11-03,174.0,174.26,171.12,172.5,58683826,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,174.0,174.26,171.12,172.5,58683826,3.1399999999999864,6.149999999999977,3.009999999999991,6.149999999999977,3.003876348091652,5.759999999999991,0.0,1.3191335217549975,0.445233411612833,43.91437492402231,14.82196202569016,49.53051962235887,22.177756588381172,-4165676935,72.99562682215739,164.1895659442127,160.9361174793768,3.253448464835884,1.7485287887567416,1.5049196760791426
2017-11-06,172.365,174.99,171.72,174.25,34242566,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,172.365,174.99,171.72,174.25,34242566,3.2700000000000102,2.490000000000009,0.7800000000000011,3.2700000000000102,3.0228851803708205,0.7300000000000182,0.0,1.2770525559153565,0.4134310250690592,42.24614828932069,13.676702898068498,51.08724749301536,24.24272022442647,-4131434369,74.09090909090905,165.73732502971842,161.92233099942297,3.814994030295452,2.1618218370644837,1.6531721932309682
2017-11-07,173.91,175.25,173.6,174.81,23910914,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,173.91,175.25,173.6,174.81,23910914,1.6500000000000057,1.0,0.6500000000000057,1.6500000000000057,2.9248219532014765,0.2599999999999909,0.0,1.2044059447785445,0.3839002375641264,41.178778197428926,13.125593410700215,51.6591647338559,26.20103768938572,-4107523455,76.44991212653775,167.1331211789925,162.87697314761385,4.256148031378643,2.5806870759273157,1.6754609554513276
2017-11-08,174.66,176.24,174.33,176.24,23907639,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,174.66,176.24,174.33,176.24,23907639,1.9099999999999968,1.4300000000000068,0.4799999999999897,1.9099999999999968,2.852334670829942,0.9900000000000092,0.0,1.1890912344372204,0.3564787920238317,41.688349077607754,12.497789816512212,53.870897349106315,28.17745623650862,-4083615816,88.81226053639843,168.5341794591475,163.86682698853136,4.6673524706161515,2.998020154865083,1.6693323157510689
2017-11-09,175.11,176.095,173.14,175.88,28636531,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,175.11,176.095,173.14,175.88,28636531,2.9550000000000125,0.1450000000000102,3.1000000000000227,3.1000000000000227,2.870025051484948,0.0,1.190000000000026,1.1041561462631333,0.4160160211649885,38.47200377891629,14.49520522302557,45.2672493183692,29.398155742355804,-4112252347,87.47613592974409,169.66430569620175,164.75669165604756,4.907614040154186,3.379938931922904,1.5276751082312825
2017-11-10,175.11,175.38,174.27,174.67,25061183,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,175.11,175.38,174.27,174.67,25061183,1.1099999999999852,0.5,1.6099999999999852,1.6099999999999852,2.780023262093165,0.0,0.0,1.025287850101481,0.386300591081775,36.880549313443886,13.895588441620358,45.26724931836921,30.531662426356764,-4137313530,83.85797950219613,170.43441251217072,165.49101079263664,4.94340171953408,3.692631489445139,1.250770230088941
2017-11-13,173.5,174.5,173.4,173.97,16828025,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,173.5,174.5,173.4,173.97,16828025,1.0999999999999943,0.1699999999999875,1.2699999999999818,1.2699999999999818,2.6721644576579378,0.0,0.8700000000000045,0.952053003665661,0.4208505488616486,35.628533301430984,15.749425438826096,38.69189891934858,31.114536461570463,-4154141555,81.13695090439273,170.97834904875984,166.11908406725615,4.859264981503685,3.925958187856848,0.9333067936468368
2017-11-14,173.04,173.48,171.18,171.34,23588451,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,173.04,173.48,171.18,171.34,23588451,2.299999999999983,0.4900000000000091,2.789999999999992,2.789999999999992,2.680581282110942,0.0,2.219999999999999,0.8840492176895424,0.5493612239429593,32.97975792001945,20.494108035789186,23.349069047202494,30.55986021768704,-4177730006,75.71477781605235,171.03398765664295,166.50581858079275,4.528169075850201,4.046400365455519,0.4817687103946815
2017-11-15,169.97,170.3197,168.38,169.08,28702351,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,169.97,170.3197,168.38,169.08,28702351,1.939700000000016,1.0202999999999918,2.960000000000008,2.960000000000008,2.7005397619601608,0.0,2.8000000000000114,0.8209028449974323,0.710121136518463,30.397732207489803,26.29552604709765,7.235791850189198,28.89385533429434,-4206432357,69.26378342687357,170.73337417100558,166.6964986859192,4.0368754850863695,4.04449538938169,-0.0076199042953204
2017-11-16,171.18,171.87,170.3,171.1,23497326,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,171.18,171.87,170.3,171.1,23497326,1.5699999999999932,2.789999999999992,1.2199999999999989,2.789999999999992,2.706929778963006,1.550299999999993,0.0,0.8730026417833294,0.6593981981957157,32.250657130742674,24.359634421263916,13.939201677188777,27.82566578735823,-4182935031,65.09186351706035,170.78977814469704,167.02268396844372,3.767094176253323,3.989015146756017,-0.2219209705026936
2017-11-17,171.04,171.39,169.64,170.15,21665811,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,171.04,171.39,169.64,170.15,21665811,1.75,0.289999999999992,1.460000000000008,1.75,2.6385776518942197,0.0,0.660000000000025,0.8106453102273774,0.6594411840388806,30.722814227029467,24.992297784583737,10.285389790208564,26.57278893041897,-4204600842,57.16075156576201,170.69135073782056,167.25433700781826,3.437013730002292,3.878614863405272,-0.4416011334029801
2017-11-20,170.29,170.56,169.56,169.98,15974387,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,170.29,170.56,169.56,169.98,15974387,1.0,0.4099999999999966,0.5900000000000034,1.0,2.5215363910446325,0.0,0.079999999999984,0.7527420737825647,0.6180525280361023,29.852516761446207,24.510950158448953,9.825654811287292,25.37656506476671,-4220575229,52.15596330275228,170.58191216277123,167.4562379702021,3.125674192569136,3.728026729238045,-0.6023525366689091
2017-11-21,170.78,173.7,170.78,173.14,24875471,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,170.78,173.7,170.78,173.14,24875471,2.9199999999999875,3.719999999999999,0.8000000000000114,3.719999999999999,2.6071409345414445,3.1399999999999864,0.0,0.9232604970838092,0.5739059188906664,35.41275750964327,22.012845998737983,23.33438517359173,25.230695072539927,-4195699758,63.700131521262605,170.9754641377295,167.87725737981677,3.0982067579127204,3.6020627349729804,-0.50385597706026
2017-11-22,173.36,175.0,173.05,174.96,24997274,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,1,173.36,175.0,173.05,174.96,24997274,1.9499999999999889,1.8600000000000136,0.0899999999999749,1.9499999999999889,2.560202296359912,1.3000000000000114,0.0,0.9501704615778236,0.5329126389699046,37.11310090334553,20.81525509634915,28.134487032710336,25.43810878398067,-4170702484,64.63049978641605,171.5884696550019,168.40190498131182,3.1865646736900715,3.5189631227163987,-0.3323984490263272
2017-11-24,175.1,175.5,174.6459,174.97,14026519,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,175.1,175.5,174.6459,174.97,14026519,0.8540999999999883,0.539999999999992,0.3140999999999962,0.8540999999999883,2.4383378466199175,0.5,0.0,0.9180154286079792,0.4948474504720543,37.64923018688957,20.294458011961865,29.951100308578063,25.76046532145191,-4156675965,56.48975302154493,172.1087050926939,168.88843053825167,3.220274554442227,3.4592254090615646,-0.2389508546193375
2017-11-27,175.05,175.08,173.34,174.09,20536313,2017-09-30,52579000000.0,10714000000.0,375319000000.0,241272000000.0,134047000000.0,0.0,15749000000.0,4209000000.0,19958000000.0,20.376956579623045,7.992718971703955,2.8546383210016013,0.0,37.95812016204188,2017-09-30,0.5,0.52,0,175.05,175.08,173.34,174.09,20536313,1.740000000000009,0.1100000000000136,1.6299999999999957,1.740000000000009,2.3884565718613526,0.0,1.3059000000000085,0.8524428979931236,0.5527797754383368,35.69011503226976,23.143806839558692,21.324956408725555,25.443643256257175,-4177212278,49.55947136563878,172.4135196938179,169.27373197986265,3.1397877139552577,3.3953378700403034,-0.2555501560850457
