Datetime,positive,neutral,negative,score
2007-01-02 00:00:00+00:00,0.07261298596858978,0.31672826409339905,0.6106587648391724,-0.7874550326930774
2007-06-08 00:00:00+00:00,0.02197956293821335,0.02963455766439438,0.9483858942985535,-0.9546983813690095
2007-08-06 00:00:00+00:00,0.21216468513011932,0.7537976503372192,0.03403766453266144,0.723498459057907
2007-09-28 00:00:00+00:00,0.02556617558002472,0.25309139490127563,0.7213424444198608,-0.931541356210272
2007-11-29 00:00:00+00:00,0.3160567879676819,0.6250343918800354,0.05890879034996033,0.6857909431886182
2008-07-23 00:00:00+00:00,0.4924231767654419,0.48835259675979614,0.01922428607940674,0.9248533903695472
2009-04-25 00:00:00+00:00,0.48599162697792053,0.22655953466892242,0.28744885325431824,0.256700778919648
2009-08-14 11:00:00+00:00,0.02040139213204384,0.9686998128890991,0.0108987707644701,0.30359654673337483
2009-09-06 00:00:00+00:00,0.3792380690574646,0.4386904537677765,0.1820715069770813,0.3512617110032141
2009-10-19 23:13:00+00:00,0.6660838723182678,0.29070645570755005,0.043209660798311234,0.8781614133475842
2009-10-28 15:12:00+00:00,0.9691827297210693,0.007116319611668587,0.023700959980487823,0.9522583355405669
2009-10-28 23:14:00+00:00,0.1585325449705124,0.8244888782501221,0.016978558152914047,0.8065243981632997
2009-11-04 10:37:00+00:00,0.16878679394721985,0.8239299654960632,0.007283196318894625,0.9172693051452243
2009-11-05 07:59:00+00:00,0.005513063166290522,0.9937208890914917,0.0007660465780645609,0.756001532302175
2009-11-13 15:10:00+00:00,0.8038322329521179,0.13638268411159515,0.059785179793834686,0.8615470718596512
2009-12-07 15:12:00+00:00,0.5442438125610352,0.4465910494327545,0.00916519295424223,0.966877326306938
2009-12-07 17:03:00+00:00,0.47054022550582886,0.5244131088256836,0.005046652629971504,0.9787771578149788
2009-12-18 19:07:00+00:00,0.9039537906646729,0.071672722697258,0.024373510852456093,0.9474894020403721
2010-01-05 13:19:00+00:00,0.9466453790664673,0.033765122294425964,0.01958952285349369,0.959451841752832
2010-01-05 14:13:00+00:00,0.7711946368217468,0.18400397896766663,0.044801320880651474,0.8901922970138267
2010-01-07 16:41:00+00:00,0.874824583530426,0.1004311665892601,0.024744262918829918,0.9449863942787714
2010-01-08 13:10:00+00:00,0.8880245685577393,0.07179843634366989,0.04017706587910652,0.9134303056824877
2010-01-11 14:04:00+00:00,7.708308839937672e-05,0.001797762350179255,0.9981251358985901,-0.9998455561670108
2010-01-11 17:08:00+00:00,0.8484853506088257,0.0887770876288414,0.06273758411407471,0.8623002522798595
2010-01-12 14:28:00+00:00,0.98150634765625,0.017279790714383125,0.00121382437646389,0.9975296642706476
2010-01-12 19:38:00+00:00,0.9339462518692017,0.043214526027441025,0.022839266806840897,0.952258335100128
2010-01-18 15:38:00+00:00,0.005259157624095678,0.0012925935443490744,0.9934481978416443,-0.989468070710978
2010-01-25 23:43:00+00:00,0.9233993887901306,0.07483191788196564,0.0017687081126496196,0.9961764610808116
2010-01-28 13:54:00+00:00,0.0016682831337675452,0.0190738532692194,0.9792578816413879,-0.996598555133556
2010-01-28 14:10:00+00:00,0.0007668744656257331,0.031271204352378845,0.9679619669914246,-0.9984167407166854
2010-01-29 00:15:00+00:00,0.1813102811574936,0.7982714176177979,0.020418331027030945,0.7975663362185434
2010-01-29 10:38:00+00:00,0.02770458348095417,0.02294548600912094,0.9493499398231506,-0.9432895855447953
2010-01-29 23:28:00+00:00,0.00031598456553183496,0.00867917388677597,0.9910048246383667,-0.999362497866285
2010-02-01 19:24:00+00:00,0.2909356951713562,0.6975777745246887,0.011486456729471684,0.9240369354078375
2010-02-09 12:05:00+00:00,0.35189300775527954,0.6056461334228516,0.042460788041353226,0.7846563745857785
2010-02-12 17:11:00+00:00,0.024849621579051018,0.9734157919883728,0.001734524266794324,0.8695068649673843
2010-03-01 23:47:00+00:00,0.6715781688690186,0.30034831166267395,0.028073487803339958,0.9197500998229279
2010-03-02 11:34:00+00:00,0.13489596545696259,0.8443349003791809,0.02076919935643673,0.7331554637630916
2010-03-02 13:27:00+00:00,0.7962995171546936,0.1797948181629181,0.0239056795835495,0.9417080514031938
2010-03-03 01:31:00+00:00,0.4380725026130676,0.5204780101776123,0.04144943132996559,0.8271218545140012
2010-03-04 03:22:00+00:00,0.8694387078285217,0.12756912410259247,0.002992092166095972,0.9931407919891998
2010-03-10 12:12:00+00:00,0.15940171480178833,0.011082994751632214,0.8295153379440308,-0.6776236907651763
2010-03-17 22:26:00+00:00,0.5742294788360596,0.3827061057090759,0.0430644154548645,0.860473541523258
2010-03-26 00:00:00+00:00,0.08261099457740784,0.5394810438156128,0.37790796160697937,-0.6412265186133567
2010-04-16 00:00:00+00:00,0.2213476300239563,0.7658186554908752,0.012833747081458569,0.8903948107224464
2010-04-21 23:22:00+00:00,0.0034939832985401154,0.0066824182868003845,0.9898236393928528,-0.9929650230324654
2010-05-03 22:50:00+00:00,0.4171668589115143,0.554277777671814,0.028555387631058693,0.8718691388973279
2010-05-11 00:00:00+00:00,0.4596066176891327,0.5357626676559448,0.004630730953067541,0.9800501576764064
2010-05-11 00:00:00+00:00,0.3969167470932007,0.5952610373497009,0.007822222076356411,0.961346830069731
2010-05-11 22:16:00+00:00,0.34382298588752747,0.6299218535423279,0.026255130767822266,0.858110330839835
2010-05-18 00:00:00+00:00,0.08261099457740784,0.5394810438156128,0.37790796160697937,-0.6412265186133567
2010-05-27 13:44:00+00:00,0.5204198360443115,0.11794999986886978,0.3616302013397217,0.1800233864005324
2010-06-08 20:00:00+00:00,0.8578794598579407,0.05516468733549118,0.08695589751005173,0.8159342856256292
2010-07-12 00:00:00+00:00,0.009452654980123043,0.009251736104488373,0.9812955260276794,-0.9809181482008724
2010-07-12 00:00:00+00:00,0.6741668581962585,0.3198563754558563,0.005976838059723377,0.9824247784912972
2010-07-21 00:00:00+00:00,0.4780429005622864,0.04251166433095932,0.4794454574584961,-0.001464829190308833
2010-07-22 12:43:00+00:00,0.7303998470306396,0.23980416357517242,0.029795974493026733,0.9216097388346428
2010-07-22 17:43:00+00:00,0.42690637707710266,0.3881337344646454,0.18495988845825195,0.3954238078596452
2010-08-18 00:00:00+00:00,0.13945643603801727,0.3259523808956146,0.5345911979675293,-0.5862119262720542
2010-08-20 00:00:00+00:00,0.37274202704429626,0.6115543246269226,0.01570366881787777,0.9191461304107247
2010-08-20 14:06:00+00:00,0.5393424034118652,0.45284315943717957,0.007814457640051842,0.9714361339633815
2010-08-23 08:45:00+00:00,0.8110542893409729,0.17665445804595947,0.012291179038584232,0.9701433249817364
2010-09-10 15:50:00+00:00,0.3582221269607544,0.5189880132675171,0.12278985977172852,0.48945197559070946
2010-09-13 14:30:00+00:00,0.0227789506316185,0.027369540184736252,0.9498515129089355,-0.9531601127344934
2010-09-15 12:01:00+00:00,0.26993635296821594,0.7266323566436768,0.003431343473494053,0.9748957648020733
2010-09-16 00:03:00+00:00,0.1876595914363861,0.8111856579780579,0.001154663972556591,0.987769313603406
2010-09-17 11:36:00+00:00,0.07005584985017776,0.9062827825546265,0.02366136573255062,0.4950476156290906
2010-09-17 12:03:00+00:00,0.10665896534919739,0.8712930083274841,0.022047966718673706,0.6573927081558103
2010-09-22 23:16:00+00:00,0.7251679301261902,0.1764993816614151,0.09833268076181412,0.7611837090059249
2010-10-05 20:37:00+00:00,0.01557687483727932,0.8397398591041565,0.14468330144882202,-0.8056051703141646
2010-10-16 00:12:00+00:00,0.42340153455734253,0.5139719247817993,0.06262648105621338,0.7422927113485239
2010-10-21 17:35:00+00:00,0.02059250883758068,0.9768199324607849,0.0025875424034893513,0.7767440307547909
2010-10-28 09:06:00+00:00,0.8848906755447388,0.11247376352548599,0.002635460114106536,0.994061109846303
2010-10-30 02:00:00+00:00,0.05081068351864815,0.9427120089530945,0.006477224174886942,0.7738711558628666
2010-11-02 13:55:00+00:00,0.8758213520050049,0.040803007781505585,0.08337558060884476,0.8261554478043565
2010-11-03 08:16:00+00:00,0.39002394676208496,0.5452089309692383,0.06476711481809616,0.7151785939105247
2010-11-04 08:05:00+00:00,0.23610137403011322,0.7538172006607056,0.01008144672960043,0.9180978859654841
2010-11-04 12:15:00+00:00,0.8011593818664551,0.17460046708583832,0.02424021251499653,0.9412642974869355
2010-11-04 13:59:00+00:00,0.8286775946617126,0.04991196468472481,0.12141043692827225,0.7444227631726078
2010-11-05 16:24:00+00:00,0.1891818791627884,0.7435851693153381,0.06723292171955109,0.47559250489286603
2010-11-15 15:30:00+00:00,0.06547829508781433,0.914108395576477,0.020413395017385483,0.5246712460219788
2010-11-15 16:23:00+00:00,0.3873504400253296,0.3891514241695404,0.2234981507062912,0.268237156973368
2010-11-18 13:31:00+00:00,0.7909663915634155,0.13531838357448578,0.07371516525745392,0.8294975423588802
2010-11-18 13:48:00+00:00,0.08261099457740784,0.5394810438156128,0.37790796160697937,-0.6412265186133567
2010-11-18 20:03:00+00:00,0.8369939923286438,0.15083147585391998,0.012174554169178009,0.971325941782962
2010-11-19 15:33:00+00:00,0.024272765964269638,0.9714677929878235,0.004259367007762194,0.7014336774655179
2010-12-06 13:51:00+00:00,0.7311304807662964,0.1309565156698227,0.13791301846504211,0.6826096309631796
2010-12-29 09:00:00+00:00,0.7637296319007874,0.23224300146102905,0.004027301911264658,0.9895089142568381
2010-12-30 00:34:00+00:00,0.6223391890525818,0.3600064516067505,0.017654404044151306,0.9448294350612885
2010-12-30 14:26:00+00:00,0.5182663202285767,0.15980838239192963,0.3219253122806549,0.23368598347206757
2011-01-04 00:00:00+00:00,0.9361156225204468,0.016797520220279694,0.04708680510520935,0.9042174759089648
2011-01-04 00:00:00+00:00,0.2603820860385895,0.7345511317253113,0.005066737998276949,0.961825123794308
2011-01-04 22:08:00+00:00,0.6406679153442383,0.20885947346687317,0.15047256648540497,0.6196059487755897
2011-01-04 23:50:00+00:00,0.682479202747345,0.25903990864753723,0.058480940759181976,0.8421482146598973
2011-01-05 16:58:00+00:00,0.37929025292396545,0.6078823804855347,0.012827392667531967,0.9345737545262354
2011-01-05 20:58:00+00:00,0.2328125238418579,0.7603867650032043,0.006800732109695673,0.9432357606202665
2011-01-06 20:03:00+00:00,0.21312765777111053,0.7769284844398499,0.009943805634975433,0.9108464571564366
2011-01-08 00:00:00+00:00,0.02301388420164585,0.9747602343559265,0.002225897740572691,0.8236198913549696
2011-01-10 13:51:00+00:00,0.9704477787017822,0.015367420390248299,0.014184809289872646,0.9711876095451903
