Date,open,high,low,close,volume,High-Low,High-Close,Low-Close,True Range,ATR,+DM,-DM,Smoothed+DM,Smoothed-DM,+DI,-DI,DX,ADX,OBV,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram
1999-11-15,89.62,92.87,88.5,89.44,2320600,4.3700000000000045,2.25,2.1200000000000045,4.3700000000000045,4.365289720581286,0.8700000000000045,0.0,0.84945891220187,0.16581632653061223,19.45939368461334,3.7985182460817737,67.33568982975983,95.35907126685503,15139000,69.10148674854557,87.36506219116707,83.73861573816801,3.626446452999062,2.672465648623177,0.9539808043758851
1999-11-16,90.0,91.75,88.5,91.19,2088000,3.25,2.3100000000000023,0.9399999999999977,3.25,4.285626169111194,0.0,0.0,0.7887832756160221,0.1539723032069971,18.405321521069805,3.592760943937622,67.33568982975981,93.35740116420537,17227000,70.75558274701743,87.95351416175674,84.29057012793334,3.6629440338234076,2.870561325663223,0.7923827081601846
1999-11-17,90.69,94.75,90.0,90.25,3255100,4.75,3.5600000000000023,1.1899999999999977,4.75,4.318795728460395,3.0,0.0,0.9467273273577349,0.14297428154935446,21.92109529790688,3.3105127109200714,73.759003312338,91.9575156033577,13971900,68.7778768956289,88.30681967533263,84.73200937771605,3.5748102976165796,3.011411120053894,0.5633991775626854
1999-11-18,91.06,91.12,88.44,89.62,3257000,2.680000000000007,0.8700000000000045,1.8100000000000023,2.680000000000007,4.201738890713225,0.0,1.5600000000000023,0.8791039468321824,0.24419040429582928,20.922384034267267,5.811651096062734,56.52245485778267,89.42643983581664,10714900,67.51313485113836,88.50884741758915,85.0940827571445,3.4147646604446464,3.092081828132045,0.3226828323126014
1999-11-19,89.5,92.87,88.06,92.44,2790300,4.810000000000002,3.25,1.5600000000000023,4.810000000000002,4.245186112805137,1.75,0.0,0.9413108077727408,0.2267482325604129,22.173605179131727,5.341302513839189,61.17521037365717,87.40849487423382,13505200,69.98381877022653,89.11364012257543,85.63822477513379,3.47541534744164,3.168748531993964,0.30666681544767593
1999-11-22,91.75,91.75,89.25,90.62,1806800,2.5,0.6899999999999977,3.1899999999999977,3.1899999999999977,4.169815676176198,0.0,0.0,0.8740743215032594,0.21055193023466914,20.961941471350656,5.049430156772526,61.175210373657166,85.53468883847836,11698400,64.29556106975463,89.34538779602536,86.00724516216093,3.338142633864436,3.2026273523680584,0.1355152814963776
1999-11-23,91.75,95.25,88.5,92.81,4851000,6.75,4.6299999999999955,2.1200000000000045,6.75,4.354114556449327,3.5,0.0,1.0616404413958838,0.19551250664647848,24.382464623568044,4.490293126460919,68.89598724627255,84.3462101533208,16549400,65.19752754635851,89.8784050581753,86.51115292792679,3.3672521302485166,3.2355523079441504,0.13169982230436617
1999-11-24,93.0,95.0,91.69,94.69,1920600,3.3100000000000023,2.1899999999999977,1.1200000000000045,3.3100000000000023,4.279534945274374,0.0,0.0,0.9858089812961778,0.18154732760030146,23.035423098594993,4.242220940403184,68.89598724627255,83.24262280281735,18470000,64.97159859345416,90.61865043384064,87.11699345178407,3.5016569820565735,3.288773242766635,0.2128837392899383
1999-11-26,94.75,95.5,94.12,95.06,1179200,1.3799999999999955,0.8100000000000023,0.5699999999999932,1.3799999999999955,4.072425306326204,0.5,0.0,0.9511083397750222,0.16857966134313707,23.35483816725987,4.1395396763020145,69.88810076114281,82.28872837126917,19649200,60.33690658499235,91.30193498248055,87.70536430720747,3.596570675273071,3.350332729267923,0.24623794600514826
1999-11-29,94.25,99.75,93.25,94.56,4144300,6.5,4.689999999999998,1.8100000000000023,6.5,4.245823498731475,4.25,0.0,1.1867434583625207,0.15653825696148443,27.950842957016093,3.6868762210264596,76.69316046281078,81.88904494923644,15504900,46.392985253088874,91.80317575440662,88.21311509926618,3.590060655140448,3.398278314442428,0.19178234069801992
1999-11-30,98.12,103.75,97.37,97.87,7528400,6.3799999999999955,9.189999999999998,2.8100000000000023,9.189999999999998,4.598978963107799,4.0,0.0,1.387690354193769,0.14535695289280698,30.173879144166072,3.160635307507056,81.03686008632762,81.82817460188582,23033300,69.05311778290995,92.73653333065177,88.92843990672793,3.808093423923836,3.48024133633871,0.32785208758512585
1999-12-01,101.0,104.5,100.06,103.06,5522900,4.439999999999998,6.6299999999999955,2.1899999999999977,6.6299999999999955,4.744051894314384,0.75,0.0,1.3421410431799286,0.13497431340046362,28.291027861403617,2.8451272542407606,81.72460765516148,81.82077696283407,28556200,73.22142286171066,94.32475897208997,89.9752221358592,4.349536836230769,3.654100436317122,0.6954363999136466
1999-12-02,103.12,110.62,101.75,110.19,5065700,8.870000000000005,7.560000000000002,1.3100000000000023,8.870000000000005,5.0387624732919285,6.1200000000000045,0.0,1.6834166829527912,0.1253332910147162,33.40932802202482,2.4873824015132304,86.14144654390273,82.12939621862469,33621900,78.62156987874923,96.76556528407613,91.47261308875852,5.292952195317611,3.98187078811722,1.3110814072003905
1999-12-03,112.19,115.56,111.87,115.0,5785000,3.6899999999999977,5.3700000000000045,1.6800000000000068,5.3700000000000045,5.0624222966282195,4.939999999999998,0.0,1.9160297770275918,0.11638091308509363,37.84808269163452,2.2989175194374454,88.54750039927796,82.58783223152851,39406900,85.31286210892237,99.5708629326798,93.21538248959122,6.355480443088581,4.456592719111493,1.8988877239770883
1999-12-06,114.56,117.31,111.44,116.0,4167700,5.8700000000000045,2.3100000000000023,3.5600000000000023,5.8700000000000045,5.120106418297633,1.75,0.0,1.9041705072399067,0.10806799072187266,37.190057230744394,2.11065907410971,89.25892822035398,83.0643390878732,43574600,88.67210250436811,102.09842248149829,94.9031319348067,7.195290546691595,5.004332284627513,2.1909582620640817
1999-12-07,116.56,118.0,114.0,117.81,3973400,4.0,2.0,2.0,4.0,5.040098816990659,0.6899999999999977,0.0,1.8174440424370562,0.10034884852745318,36.059690661426664,1.9910095450741472,89.53496501105653,83.52652665381487,47548000,88.6918604651163,104.51558825357547,96.59993697667286,7.915651276902608,5.586596083082533,2.329055193820075
1999-12-08,116.25,117.87,109.5,110.06,3681700,8.370000000000005,0.060000000000002274,8.310000000000002,8.370000000000005,5.277948901491326,0.0,4.5,1.6876266108344093,0.4146096450612065,31.975046411638374,7.855506993333249,60.555371081774965,81.88572982724058,43866300,74.03542829410338,105.36857467610231,97.5969786821045,7.771595993997806,6.023596065265588,1.7479999287322183
1999-12-09,111.0,111.0,100.87,105.25,7635700,10.129999999999995,0.9399999999999977,9.189999999999998,10.129999999999995,5.624523979956231,0.0,8.629999999999995,1.5670818529176658,1.0014232418425486,27.86159074976262,17.804586582104704,22.022872846507813,77.60981147147396,36230600,67.21744877726371,105.35033241824041,98.16386915009676,7.186463268143655,6.256169505841202,0.930293762302453
1999-12-10,105.31,109.25,99.0,103.0,5694300,10.25,4.0,6.25,10.25,5.954915124245071,0.0,1.8700000000000045,1.4551474348521183,1.0634644388537955,24.436073470259466,17.85859943702582,15.551542501941586,73.17707797365021,30536300,61.780455153949134,104.9887428154342,98.5221010649044,6.466641750529789,6.298263954778919,0.1683777957508692
1999-12-13,102.39,102.5,98.94,99.0,4731800,3.5600000000000023,0.5,4.060000000000002,4.060000000000002,5.819564043941852,0.0,0.060000000000002274,1.3512083323626813,0.991788407507096,23.218377221388,17.042314510475137,15.340180322895447,69.0458709985963,25804500,58.91489361702127,104.06739776690586,98.55750098602259,5.509896780883267,6.140590519999789,-0.6306937391165226
1999-12-14,98.37,99.75,94.75,94.87,3891700,5.0,0.75,4.25,5.0,5.761023755088862,0.0,4.189999999999998,1.2546934514796326,1.2202320926851604,21.77900152505584,21.180820363868445,1.3924200215122746,64.2134816430903,21912800,52.10461789946874,102.65241349507419,98.28435276483573,4.368060730238454,5.786084562047523,-1.4180238318090685
1999-12-15,93.25,97.25,91.06,97.0,5562300,6.189999999999998,2.3799999999999955,3.8100000000000023,6.189999999999998,5.791664915439657,0.0,3.6899999999999977,1.165072490659659,1.3966440860647917,20.116365633546256,24.11472532434604,9.039703982445733,60.27249752447284,27475100,52.34803821915023,101.78281141890892,98.18921552299605,3.5935958959128698,5.347586828820592,-1.7539909329077226
1999-12-16,98.0,98.37,94.0,98.31,4141300,4.3700000000000045,1.3700000000000045,3.0,4.3700000000000045,5.690117421479682,1.1200000000000045,0.0,1.1618530270411123,1.296883794203021,20.41878824249253,22.791863473808135,5.491875584048168,56.35959595729965,31616400,53.241571913026135,101.24853273907678,98.19816252129263,3.050370217784149,4.8881435066133045,-1.8377732888291556
1999-12-17,100.87,102.0,98.5,100.0,4419700,3.5,3.6899999999999977,0.18999999999999773,3.6899999999999977,5.547251891373991,3.6299999999999955,0.0,1.3381492393953183,1.2042492374742337,24.122741595277983,21.708933739728824,5.266680386229439,52.7101019879375,36036100,55.30007794232267,101.05645077921882,98.33163196415984,2.724818815058981,4.45547856830244,-1.7306597532434589
1999-12-20,99.56,99.62,96.62,98.0,2535600,3.0,0.37999999999999545,3.3799999999999955,3.3799999999999955,5.392448184847277,0.0,1.8799999999999955,1.2425671508670812,1.2525171490832168,23.042727686446426,23.227244957175053,0.3987840497547024,48.9735792780673,33500500,50.12997400519895,100.58622758241593,98.30706663348133,2.279160948934603,4.0202150444288725,-1.7410540954942695
1999-12-21,98.19,103.06,97.94,102.5,2746400,5.1200000000000045,5.060000000000002,0.060000000000002274,5.1200000000000045,5.372987600215328,3.4399999999999977,0.0,1.399526640090861,1.1630516384344156,26.047457098817304,21.646274381645792,9.228010852902921,46.13461010484127,36246900,49.432278994322786,100.8806541081981,98.61765429026049,2.2629998179376116,3.6687719991306205,-1.4057721811930088
1999-12-22,102.87,104.56,98.75,99.94,2920300,5.810000000000002,2.0600000000000023,3.75,5.810000000000002,5.404202771628519,1.5,0.0,1.4067033086557996,1.079976521403386,26.02980250927741,19.984011833774005,13.139077387563686,43.777786339321445,33326600,38.54748603351956,100.73593809155224,98.71560582431526,2.020332267236981,3.339084052751893,-1.318751785514912
1999-12-23,101.81,104.25,101.06,103.5,2049400,3.1899999999999977,4.310000000000002,1.1200000000000045,4.310000000000002,5.326045430797911,0.0,0.0,1.3062245008946711,1.0028353413031443,24.525222660351616,18.82889198624253,13.139077387563681,41.58930712848161,35376000,36.7816091954023,101.16117838515959,99.07000539288451,2.0911729922750766,3.0895018406565296,-0.998328848381453
1999-12-27,104.37,104.44,99.25,99.31,1503500,5.189999999999998,0.9399999999999977,4.25,5.189999999999998,5.316327900026631,0.0,1.8100000000000023,1.212922750830766,1.0604899597814914,22.8150477856095,19.947790650312953,6.7050206211006325,39.0975723779544,33872500,32.12679374598416,100.87638171051965,99.08778277118935,1.7885989393302992,2.829321260391284,-1.0407223210609846
1999-12-28,99.12,99.62,95.0,98.19,2210500,4.6200000000000045,0.3100000000000023,4.310000000000002,4.6200000000000045,5.266590192881872,0.0,4.25,1.1262854114857115,1.2883121055113849,21.385476565234885,24.461977452747693,6.710298212646928,36.78419565186101,31662000,28.673913043478265,100.46309221659355,99.02128034369385,1.4418118728997058,2.551819382892968,-1.1100075099932623
1999-12-29,96.81,102.19,95.5,100.69,2540200,6.689999999999998,4.0,2.6899999999999977,6.689999999999998,5.368262321961738,2.569999999999993,0.0,1.2294078820938745,1.1962898122605716,22.901412195606135,22.28448873235033,1.3653007920311604,34.254274590444595,34202200,38.503067484662566,100.49800110634838,99.14488920712392,1.3531118992244586,2.3120778861592663,-0.9589659869348077
1999-12-30,102.19,104.12,99.62,100.31,1849500,4.5,3.430000000000007,1.0699999999999932,4.5,5.306243584678756,1.9300000000000068,0.0,1.2794501762300268,1.110840539956245,24.11216439298622,20.934593789921088,7.053938465811374,32.31139343868508,32352700,43.19933920704846,100.46907785921786,99.23119371029993,1.237884148917928,2.0972391387109988,-0.8593549897930708
1999-12-31,100.94,102.87,99.5,102.81,1462600,3.3700000000000045,2.5600000000000023,0.8100000000000023,3.3700000000000045,5.167940471487417,0.0,0.12000000000000455,1.188060877927882,1.0400662156736564,22.98905888105052,20.12535208971377,6.642110437919752,30.4778732243447,33815300,49.7402242275089,100.82921972703049,99.49629047249994,1.3329292545305549,1.9443771618749102,-0.6114479073443553
2000-01-03,104.87,112.5,101.69,111.94,4783900,10.810000000000002,9.689999999999998,1.1200000000000045,10.810000000000002,5.570944723524031,9.629999999999995,0.0,1.7910565295044616,0.9657757716969667,32.14996052539338,17.33594245907439,29.93583459711485,30.43915617954257,38599200,65.51558752997602,102.53857053825656,100.41804673379623,2.1205238044603334,1.979606490391995,0.1409173140683384
2000-01-04,108.25,110.62,101.19,102.5,4574800,9.430000000000007,1.3199999999999932,10.75,10.75,5.940877243272315,0.0,0.5,1.663123920254143,0.9325060737186119,27.994584842457915,15.696437336331412,28.147996757322108,30.275501935098255,34024400,58.115294618166345,102.53263660929402,100.57226549425577,1.9603711150382424,1.9757594153212445,-0.015388300283002199
2000-01-05,103.75,110.56,103.0,104.0,6949300,7.560000000000002,8.060000000000002,0.5,8.060000000000002,6.092243154467149,0.0,0.0,1.5443293545217043,0.8658984970244255,25.349108946666416,14.213130944872148,28.1479967573221,30.123537279542816,40973700,57.546356188012076,102.75838482324878,100.82617175394054,1.9322130693082329,1.9670501461186423,-0.03483707681040937
2000-01-06,106.12,107.0,95.0,95.0,6856900,12.0,3.0,9.0,12.0,6.514225786290924,0.0,8.0,1.4340201149130112,1.375477175808395,22.013669190449033,21.11497545422916,2.083751399154542,28.120695430943655,34116800,46.93915294987979,101.56478715813357,100.39460347587088,1.1701836822626888,1.8076768533474517,-0.6374931710847629
2000-01-07,96.5,101.0,95.5,99.5,4113700,5.5,6.0,0.5,6.0,6.477495372984429,0.0,0.0,1.331590106704939,1.2772288061077954,20.557175729658987,19.717942392281902,2.0837513991545342,26.260913714387293,38230500,49.56047819971871,101.24712759534378,100.32833655173229,0.9187910436114919,1.62989969140026,-0.711108647788768
2000-01-10,102.0,102.25,94.75,97.75,4509500,7.5,2.75,4.75,7.5,6.550531417771256,1.25,0.0,1.3257622419403003,1.1859981771000958,20.23900287453893,18.105373464548897,5.564386785488108,24.782590362323067,33721000,49.77926893872505,100.70910796529088,100.1373486590114,0.571759306279489,1.4182716143761058,-0.8465123080966168
2000-01-11,95.94,99.37,90.5,92.75,3942400,8.870000000000005,1.6200000000000045,7.25,8.870000000000005,6.7162077450733095,0.0,4.25,1.2310649389445647,1.4048554501643749,18.329762652854438,20.917391234583384,6.593162370831662,23.48334550578797,29778600,41.466830036758275,99.48462981678459,99.59013764723277,-0.10550783044817535,1.1135157254112498,-1.2190235558594251
2000-01-12,95.0,95.5,86.5,87.19,8714900,9.0,2.75,6.25,9.0,6.879335763282359,0.0,4.0,1.143131729019953,1.5902229180097769,16.6168910539486,23.115936955678244,16.356867173298095,22.97431133918155,21063700,39.397971062697486,97.59314830651003,98.67160893262293,-1.0784606261129,0.6751204551064199,-1.7535810812193198
2000-01-13,94.48,98.75,92.5,96.75,9220400,6.25,11.560000000000002,5.310000000000002,11.560000000000002,7.213668923047905,3.25,0.0,1.2936223198042422,1.4766355667233644,17.932931682948148,20.469965872781685,6.606361371955913,21.805172055808292,30284100,44.89641615000756,97.46343318243157,98.52926753020643,-1.065834347774853,0.3269294945301653,-1.3927638423050184
2000-01-14,100.0,102.25,99.37,100.44,3485500,2.8799999999999955,5.5,2.6200000000000045,5.5,7.091263999973055,3.5,0.0,1.4512207255325107,1.3711615976716955,20.46490901393637,19.33592653829988,2.836579835503121,20.45027261150078,33769600,50.86088678957794,97.92136653898056,98.67080326870965,-0.7494367297290836,0.11165624967831553,-0.8610929794073992
2000-01-18,101.0,106.0,100.44,103.94,4099800,5.560000000000002,5.560000000000002,0.0,5.560000000000002,6.9818879999749806,3.75,0.0,1.6154192451373313,1.2732214835522888,23.13728385707591,18.23606284656602,11.846324750128215,19.835704907117023,37869400,54.2273195118365,98.84731014836817,99.06111413769412,-0.21380398932595313,0.0465642018774618,-0.2603681912034149
2000-01-19,105.62,108.75,103.37,106.56,5336100,5.3799999999999955,4.810000000000002,0.5699999999999932,5.3799999999999955,6.8674674285481965,2.75,0.0,1.6964607276275219,1.1822770918699825,24.70285800811084,17.215619938075477,17.861426361060285,19.694685010970115,43205500,54.30794070159988,100.03387781784998,99.6165871645316,0.4172906533183891,0.12070949216564728,0.2965811611527418
2000-01-20,115.5,121.5,113.5,113.5,16349400,8.0,14.939999999999998,6.939999999999998,14.939999999999998,7.44407689793761,12.75,0.0,2.485999247082699,1.097828728164984,33.39566854516841,14.747681186221204,38.734295521586155,21.05465719029983,59554900,58.82982996385058,102.10558892279614,100.64498811530703,1.460600807489115,0.3886877552303408,1.071913052258774
2000-01-21,114.25,114.25,110.19,111.31,4427900,4.060000000000002,0.75,3.3100000000000023,4.060000000000002,7.202357119513495,0.0,3.3100000000000023,2.3084278722910776,1.2558409618674853,32.05100544149368,17.436527251127405,29.531636343925843,21.66015570127312,55127000,55.71390158644797,103.52165216544289,101.43498899565466,2.086663169788224,0.7282828381419175,1.3583803316463066
2000-01-24,108.44,112.75,105.12,106.25,3936400,7.6299999999999955,1.4399999999999977,6.189999999999998,7.6299999999999955,7.232903039548246,0.0,5.069999999999993,2.1435401671274295,1.5282808931626644,29.635958831563585,21.129564226235196,16.75624339700683,21.309876250968387,51190600,45.953633906983356,103.94139798614398,101.79165647745802,2.1497415086859633,1.0125745722507267,1.1371669364352366
2000-01-25,105.0,113.12,102.37,112.25,4438800,10.75,6.8700000000000045,3.8799999999999955,10.75,7.484124251009085,0.0,2.75,1.990430155189756,1.6155465436510454,26.595364914223413,21.586313768551094,10.396173986904097,20.53032608924951,55629400,57.29026469268731,105.21964444981414,102.5663485902389,2.6532958595752376,1.340718829715629,1.3125770298596087
2000-01-26,110.0,114.19,109.75,110.19,3278200,4.439999999999998,1.9399999999999977,2.5,4.439999999999998,7.266686804508436,1.0699999999999932,0.0,1.924685144104773,1.5001503619616852,26.486419407957,20.644213825631706,12.395771457960628,19.949286472728875,52351200,54.58994512828119,105.98431453445812,103.13106350948047,2.853251024977652,1.6432252687680335,1.2100257562096186
2000-01-27,108.81,113.0,107.0,110.0,3037000,6.0,2.8100000000000023,3.1899999999999977,6.0,7.176209175614977,0.0,2.75,1.787207633811575,1.5894253361072792,24.904620114538638,22.148536883626598,5.857382175269364,18.9427218800532,49314200,62.79426816786079,106.60211229838764,103.63987361988933,2.9622386784983092,1.907027950714089,1.0552107277842202
2000-01-28,108.19,110.87,100.62,101.62,3779900,10.25,0.8700000000000045,9.379999999999995,10.25,7.3957656630710495,0.0,6.3799999999999955,1.6595499456821767,1.9316092406710446,22.43919049475478,26.117772366910756,7.575807166185268,18.130799400491206,45534300,51.696000000000005,105.83563348325107,103.49025335174939,2.3453801315016847,1.9946983868716082,0.3506817446300765
2000-01-31,101.0,103.87,94.5,103.75,6265000,9.370000000000005,2.25,7.1200000000000045,9.370000000000005,7.5367824014231175,0.0,6.1200000000000045,1.5410106638477357,2.230780009194542,20.446532509108362,29.598572578841065,18.287582878782807,18.141998220369178,51799300,54.770992366412216,105.51476679352014,103.5094938442124,2.005272949307738,1.9968132993588343,0.00845964994890358
2000-02-01,104.0,105.0,100.0,100.25,2839600,5.0,1.25,3.75,5.0,7.355583658464323,1.1299999999999955,0.0,1.5116527592871827,2.0714385799663604,20.551091925216184,28.16144409672623,15.622984950079347,17.962068701062762,48959700,56.109481915933536,104.7048026714401,103.26804985575222,1.436752815687882,1.884801202624644,-0.44804838693676197
2000-02-02,100.75,102.12,97.0,98.81,4144600,5.1200000000000045,1.8700000000000045,3.25,5.1200000000000045,7.1958991114311575,0.0,3.0,1.403677562195241,2.137764395683049,19.50663204776464,29.708092937087883,20.728472814717716,18.15966899489526,44815100,60.14669926650367,103.79790995275701,102.93782394051131,0.8600860122457021,1.6798581645488557,-0.8197721523031536
2000-02-03,100.31,104.25,100.25,103.31,4242800,4.0,5.439999999999998,1.4399999999999977,5.439999999999998,7.070477746328932,2.1299999999999955,0.0,1.455557736324152,1.9850669388485458,20.586412807534728,28.075428706061818,15.389914696168235,17.961829402129045,49057900,56.283524904214566,103.72284688310208,102.96539253751048,0.7574543455915972,1.495377400757404,-0.7379230551658069
2000-02-04,103.94,110.0,103.62,108.0,3797500,6.3799999999999955,6.689999999999998,0.3100000000000023,6.689999999999998,7.043300764448294,5.75,0.0,1.7623036123009985,1.843276443216507,25.020990459421917,26.170633696641403,2.2457643338579603,16.839253325823968,52855400,57.10526315789473,104.3808704395479,103.33832642362081,1.042544015927092,1.4048107237913419,-0.36226670786424986
2000-02-07,108.0,114.25,105.94,114.06,3938100,8.310000000000002,6.25,2.0600000000000023,8.310000000000002,7.133779281273417,4.25,0.0,1.939996211422356,1.7116138401296137,27.194508477644636,23.993086590479454,6.254292437268252,16.083184690927133,56793500,59.07460545193688,105.86996729500208,104.13252446631557,1.7374428286865111,1.4713371447703758,0.2661056839161353
2000-02-08,114.0,116.12,111.25,114.87,3648600,4.8700000000000045,2.0600000000000023,2.8100000000000023,4.8700000000000045,6.972080761182459,1.8700000000000045,0.0,1.9349964820350452,1.5893557086917842,27.75350068817722,22.79600255838446,9.807214337224895,15.634901094234117,60442100,57.70157553290084,107.25458771115561,104.92789302436627,2.326694686789338,1.6424086531741682,0.6842860336151699
2000-02-09,114.12,117.12,112.44,112.62,2672900,4.680000000000007,2.25,2.430000000000007,4.680000000000007,6.808360706812284,1.0,0.0,1.868211019032542,1.4758303009280853,27.439953602388524,21.67673489231269,11.733728161860054,15.356245884778827,57769200,49.106780349167686,108.0800357555932,105.49767872626506,2.5823570293281364,1.830398328404962,0.7519587009231743
2000-02-10,112.87,113.87,110.0,113.5,2705200,3.8700000000000045,1.25,2.6200000000000045,3.8700000000000045,6.598477799182836,0.0,2.4399999999999977,1.734767374815932,1.5446995651475077,26.29041769346815,23.409938051754985,5.795692200835037,14.673349193068558,60474400,52.283628779979146,108.91387640857887,106.09044326506024,2.8234331435186277,2.029005291427695,0.7944278520909327
2000-02-11,113.62,114.12,108.25,108.75,1895100,5.8700000000000045,0.6200000000000045,5.25,5.8700000000000045,6.546443670669777,0.0,1.75,1.610855419471937,1.5593638819226858,24.6065726753153,23.820015268887893,1.6242263595644446,13.741268990675408,58579300,52.62384550797649,108.88866465341289,106.28744746764838,2.6012171857645114,2.1434476702950587,0.45776951546945277
2000-02-14,109.31,115.87,108.62,115.81,3281600,7.25,7.1200000000000045,0.12999999999999545,7.25,6.596697694193365,1.75,0.0,1.6207943180810842,1.447980747499637,24.56978314328034,21.950084945899494,5.631353451731234,13.161989309322253,61860900,53.65503080082136,109.95348547596475,106.99282172930405,2.9606637466606998,2.306890885568187,0.6537728610925129
2000-02-15,115.25,119.94,115.19,119.0,4337000,4.75,4.1299999999999955,0.6200000000000045,4.75,6.464790716036696,4.069999999999993,0.0,1.795737581075292,1.344553551249663,27.777195890050198,20.79809865947145,14.36758602351589,13.248103360336085,66197900,58.84005619104957,111.34525694120094,107.8822423419482,3.4630145992527446,2.5381156283050985,0.9248989709476461
2000-02-16,117.75,118.12,112.12,114.12,3377200,6.0,0.8799999999999955,6.8799999999999955,6.8799999999999955,6.494448522034075,0.0,3.069999999999993,1.6674706109984856,1.467799726160401,25.675322628875502,22.60083702535351,6.368538064217513,12.75670583918476,62820700,53.77842993396919,111.77214048870849,108.34429846476685,3.4278420239416363,2.7160609074324062,0.71178111650923
2000-02-17,115.19,115.5,113.12,114.87,2584800,2.3799999999999955,1.3799999999999955,1.0,2.3799999999999955,6.200559341888784,0.0,0.0,1.5483655673557366,1.3629568885775152,24.9713853538265,21.981192557417536,6.368538064217518,12.300408140972813,65405500,64.12881211345703,112.24873425967641,108.82768376367301,3.421050496003403,2.857058825146606,0.5639916708567969
2000-02-18,114.62,115.37,110.87,111.25,2084300,4.5,0.5,4.0,4.5,6.079090817468157,0.0,2.25,1.437768026830327,1.4263171108219783,23.65103713698316,23.462671535083533,0.399810601221692,11.45036545956202,63321200,57.751136833402235,112.0950828351108,109.00711459599353,3.0879682391172736,2.9032407079407396,0.18472753117653395
2000-02-22,110.12,116.94,106.69,113.81,3770500,10.25,5.689999999999998,4.560000000000002,10.25,6.377012901934717,0.0,4.180000000000007,1.3350703106281607,1.6230087457632663,20.93566895910019,25.450924605638843,9.733966863156219,11.327765559818749,67091700,64.29173693086003,112.35891624509375,109.36288388517919,2.9960323599145653,2.9217990383355046,0.07423332157906071
